id,name,status,website,address,p_tag,i_tag,business_scope
380108afd3736ca29511f617cb712d1d,肯纳司太立金属（上海）有限公司,存续,www.cn-stellite.com,上海市嘉定区徐行镇嘉罗公路1799号,,"制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,",生产各种齿科材料、电焊条、硬面材料，提供硬面加工服务，销售本公司自产产品。【依法须经批准的项目，经相
3807f6975117769f2d5ca35282a724c4,成都易弘科技实业有限公司,存续,www.cdyihong.com,成都市武侯区致民路36号锦江新园1508号,,"批发和零售业,零售业,家用电器及电子产品专门零售,计算机、软件及辅助设备零售,电气行业,电器,液压,",销售：计算机及配件，仪器仪表，普通机械，电器机械，电子元件，液压元件，气动元件，阀门，焊接材料，锅炉
3808cb2801133d62ed96e77845991cce,成都鑫联升不锈钢制品有限公司,存续,www.028xls.com,成都市武侯区锦绣路1号2栋21层2101号,"不锈钢生产,金属制品,金属冶炼和压延加工,生产制造,黑色金属冶炼,","制造业,金属制品业,铸造及其他金属制品制造,其他未列明金属制品制造,",生产（限分支机构在工业园区内从事生产加工经营）、销售：不锈钢制品，机械设备及零配件。（依法须经批准的
380db2032cbf80bb8ad2c67e0cdcceb2,成都南方电子仪表有限公司,存续,www.nfdzyb.com,成都市一环路北四段108号,,"批发和零售业,批发业,机械设备、五金产品及电子产品批发,其他机械设备及电子产品批发,智能硬件,工业机",暂无经营范围
3824b7f1ba919f5802196ff1ea730945,华贸广通供应链管理(北京)股份有限公司,存续,www.ctscm.com,北京市东城区北三环东路36号环球贸易中心B座18层08房间,"物流仓储,仓储服务,物流金融,","租赁和商务服务业,货运物流,供应链服务,仓储服务,快递服务,物流跟踪,农村物流,物流仓储,物流运输,",企业管理；工程招标及代理；货运代理；货物进出口；代理进出口；技术进出口；仓储服务；租赁机械设备；项目
388a2aaa6b351e3d7f5d010e91f6d158,唐山际亿机电设备有限公司,存续,暂无官网信息,河北省唐山市路南区新华道南新世界濠景家园2楼4单元2302号,,"批发和零售业,批发业,机械设备、五金产品及电子产品批发,其他机械设备及电子产品批发,",通用及专用设备、仪器仪表、电气设备、通讯终端设备、电子产品、工业自动控制系统装置组装、维修及批发、零
3890e66b0c3b99eea9635a40ac4bd7f2,航天科技控股集团股份有限公司,存续,www.as-hitech.com,哈尔滨市平房区哈平西路45号,"国防军工,生产制造,非TMT,航空航天,汽车电子系统,伺服电机,航天装备,航天,航天科技,","科学研究和技术服务业,卫星,工业机器人,机器人,伺服系统,无人机,数据处理,",智能控制技术及产品、工业机器人、自动化设备、电子产品、计算机软硬件及其它高新技术产品的研制、开发、生
38945be761294fa1aa4339e7203b6a61,中国核工业第二二建设有限公司,存续,www.cni22.com.cn,湖北省宜昌市夷陵区望江路1号,"电气设备,军工产品,国防军工,电气机械和器材,建筑工程,建筑工程服务,建筑,生产制造,","建筑业,建筑装饰、装修和其他建筑业,其他未列明建筑业,招标采购,签证,",建筑、公路、铁路、水利水电、电力、矿山、石油化工、市政公用、机电工程施工总承包；地基基础、起重设备安
38989850c42a6c969fe71174114f936b,华电重工股份有限公司,存续,www.hhi.com.cn,北京市丰台区汽车博物馆东路6号院1号楼B座11层,"传统行业,","科学研究和技术服务业,专业技术服务业,工业与专业设计及其他专业技术服务,其他未列明专业技术服务业,重",暂无经营范围
389dc24937bdafee52d0b2361ddf8327,上海华歌实业有限公司,存续,www.sh-hugo.cn,青浦区练塘镇朱枫公路3035号,,"批发和零售业,批发业,矿产品、建材及化工产品批发,其他化工产品批发,液压,电机,",暂无经营范围
38bcdceaaa0687a9f696474afbe5b4b6,水电水利规划设计总院有限公司,存续,暂无官网信息,"北京市东城区安定门外大街甲57号8层802室、803室,9层902室、903室",,"水利、环境和公共设施管理业,规划设计,",暂无经营范围
38d186fa202cd8ea6802e3ebcd404617,南京英韦德自动化技术有限公司,存续,暂无官网信息,南京市高新开发区惠达路6号北斗大厦2楼212-56室,,"科学研究和技术服务业,科技推广和应用服务业,技术推广服务,工业大数据,数据采集,",暂无经营范围
38dd7310e91c08fd88c67713a7c6be76,北京中安瑞力科技有限公司,存续,www.zarltech.com,北京市丰台区南四环西路188号二区9号楼7层701室,,"科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,机器人,",技术开发、技术咨询、技术服务、技术推广、技术转让；货物进出口；技术进出口；销售机械设备、电子设备、通
38e0a8fc1d83430137d6a61d88cdbf52,江苏坤辰科技有限公司,存续,www.jskckj.com,槐泗镇纬一路南,,"科学研究和技术服务业,研究和试验发展,工程和技术研究和试验发展,",电液控制技术研发；自营和代理各类产品及技术进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）
390b79b17d7d6dc64409b5ba3c26333f,大连鹏达起重机制造有限公司,存续,www.pengda.cn,辽宁省大连旅顺经济开发区江北路16号,"仪器设备,物料搬运设备,专用设备,工程机械,机械设备,起重装备,建筑设备,生产制造,通用设备,","制造业,通用设备制造业,物料搬运设备制造,生产专用起重机制造,",起重机器及配件、机械零部件制造；铆焊加工；五交化商品、建筑材料、百货的批发兼零售；起重机器安装、改造
390bf62cbcb45d47ed6311f57de1a713,上海盈闯金属制品有限公司,存续,www.shyingchuang.com,上海市奉贤区青村镇光明金钱公路3298号第7幢1344室,"不锈钢生产,金属制品,金属冶炼和压延加工,生产制造,黑色金属冶炼,","制造业,金属制品业,",金属制品、不锈钢制品加工（限分支机构经营）、批发、零售，钢结构建设工程专业施工，金属材料、建筑装饰材
3924e02e5f826cec4f063778a71bbc0f,苏州东大建设监理有限公司,存续,www.szddjl.com,苏州市相城区元和街道嘉元路959号元和大厦683室,"工程建设管理,工程管理,建筑工程服务,建筑,","科学研究和技术服务业,专业技术服务业,工程技术与设计服务,工程管理服务,旅游媒体,旅游,招标采购,装",房屋建筑、市政、公路、港口、航道工程设计、施工（含施工招投标）及技术咨询和监理；工程建设项目预（决）
392a214f17168527c972074b59d625e7,石家庄阀门一厂股份有限公司,存续,www.sjz-fy.com,河北省石家庄市鹿泉区石铜路69号,,"批发和零售业,批发业,机械设备、五金产品及电子产品批发,其他机械设备及电子产品批发,",阀门、阀门驱动装置及阀门与管道装置、金属材料（稀贵金属除外）的制造、加工、销售、安装；货物的进出口业
3938e09baabddd5181f5d16ece29d35d,江苏宏翔通风净化工程有限公司,存续,www.jshyjt.com,靖江市孤山南路8号,,"制造业,通用设备制造业,烘炉、风机、包装等设备制造,制冷、空调设备制造,",通风设备及配件、净化设备及配件、空调设备及配件、排尘设备及配件安装、制造、加工、销售；紧固件、电机、
393f3b9f525dc09c95ba5f3382367d6c,成都市力成钢管有限公司,存续,暂无官网信息,成都市金牛区金丰路6号成都市量力钢材物流中心内B区26号,,"批发和零售业,批发业,矿产品、建材及化工产品批发,金属及金属矿批发,",销售：金属材料、建材、普通机械、电器机械、日用百货、电子产品、五金交电；其他无需许可或审批的合法项目
3954fb743c0aa257e880f86fdd6c2139,上海今远供应链管理有限公司,存续,www.vscm.cn,上海市嘉定区江桥镇沙河路337号1_203室J841,"企业通用服务,企业服务,供应链管理,","交通运输、仓储和邮政业,装卸搬运和仓储业,其他仓储业,物流仓储,供应链服务,采购服务,",供应链管理，货物运输代理，电子商务（不得从事增值电信、金融业务），商务咨询，会务服务，机械设备、汽车
39897dc55118da632a3ac617c9afe836,北京德锐士科技有限公司,存续,www.beijingoperaface.com,北京市朝阳区日坛路6号5号楼5层500单元,,"科学研究和技术服务业,科技推广和应用服务业,技术推广服务,其他技术推广服务,",暂无经营范围
3994c90494d978b05a4cd39421c36f2d,四川新永一集团有限公司,存续,www.scyyjs.com.cn,中国(四川)自由贸易试验区成都高新区交子大道88号中航国际广场1栋20楼2001-2006号,"工程建设管理,工程管理,建筑工程服务,建筑,","租赁和商务服务业,商务服务业,其他商务服务业,其他未列明商务服务业,生态保护,机器人,招标采购,",(以下范围不含前置许可项目，后置许可项目凭许可证或审批文件经营)工程勘察设计；工程监理；工程招标代理
39d24fcd69d786e8c9aa764487cc2ec2,常州市卓信机电设备制造有限公司,存续,暂无官网信息,常州市新北区春江镇圩塘综合工业集中区赣江路北侧,,"制造业,专用设备制造业,采矿、冶金、建筑专用设备制造,",暂无经营范围
3a0272bd9320da58de34f15eb142df46,辽宁凯晟工程技术有限公司,存续,暂无官网信息,辽宁省营口市新联北大街83-甲2号,,"建筑业,建筑装饰、装修和其他建筑业,",市政公用工程、机电设备安装工程、港口与航道工程、水利水电工程、电力工程、建筑工程、防水防腐保温工程、
3a3506f2af6c5defbfd14114ec281f7c,郑州骏达物流有限公司,存续,暂无官网信息,新密市曲梁镇坡刘村,,"交通运输、仓储和邮政业,物流仓储,物流运输,",道路普通货物运输，货物专用运输（罐式容器、集装箱、冷藏保鲜设备），大型物件运输；货运站经营（仓储服务
3a3680a99b89ac1c89371b9922f94c6d,辽宁恒久管业有限公司,存续,www.lnhjgy.com,海城市经济技术开发区二台村,,"制造业,通用设备制造业,通用零部件制造,",埋地钢质管道防腐保温，机加铆焊；工程用塑料管加工销售；防腐保温材料、钢管、聚乙烯、聚丙烯销售。经营货
3a4f39e0f5cd02c7f9be829e761e9e94,北京力高新业电子科技有限公司,存续,www.ecemart.com,北京市海淀区成府路28号11层4-1109、4-1111,"仪器仪表,专用仪器仪表,通用仪器仪表,生产制造,","科学研究和技术服务业,科技推广和应用服务业,技术推广服务,其他技术推广服务,教育,信息安全,",暂无经营范围
3a5134312e380484aefd18b0aa45e650,宏通太禾国际物流(上海)有限公司,存续,www.hongtong-logistics.com,中国(上海)自由贸易试验区业盛路188号A-1242室,,"交通运输、仓储和邮政业,多式联运和运输代理业,运输代理业,货物运输代理,物流仓储,",暂无经营范围
3a57b1432bf95fc3db310fb59db9b69e,四平市巨元瀚洋板式换热器有限公司,存续,www.tht.cn,四平市铁西区南环西路5号,"能源电力,能源服务,节能设备,能源设备,","制造业,专用设备制造业,",制造换热设备及零部件；机械加工；货物进出口，技术进出口及代理（法律、行政法规禁止的除外，法律、行政法
3a5cf2948391c3d9c639ca18c0c25af5,北京昆泰房地产开发集团有限公司,存续,www.bjkuntaigroup.com,北京市朝阳区朝外大街10号,"住宅地产,房产开发,商业地产,酒店经营,房地产开发,地产建筑,房产家居,","租赁和商务服务业,招标采购,房产租赁,房产交易,房地产,",物业管理；房地产开发经营业务；企业管理咨询；房屋拆迁。（市场主体依法自主选择经营项目，开展经营活动；
3a62b1bddba2a3b4e0675f66dafe147a,南京高源环保工程有限公司,存续,www.njgy.net,南京市溧水经济开发区润淮大道57号,"仪器设备,专用设备,生产制造,","建筑业,建筑装饰、装修和其他建筑业,其他未列明建筑业,机器人,环保工程,",水处理工程施工；工业控制设备安装；环保技术开发、转让、咨询；锅炉、第一类压力容器、第二类低、中压力容
3a6c3f9ce384c05e7d885fcee3807826,中国电力科学研究院有限公司,存续,www.epri.sgcc.com.cn,北京市海淀区清河小营东路15号,"高科技,电力,自动化,","科学研究和技术服务业,研究和试验发展,工程和技术研究和试验发展,分布式能源,机器人,招标采购,无人机",认证服务；从事电力系统及工业自动化、高电压与绝缘技术、电能质量及节能、新能源和可再生能源、信息系统、
3ab59b0bf203cf03e76294872a85e7be,江苏亚威变压器有限公司,存续,www.ywbyq.cn,江苏省海安市海安镇黄海大道西265号,,"制造业,电气机械和器材制造业,输配电及控制设备制造,变压器、整流器和电感器制造,电气设备,旅游,招标",变压器及其配件、地埋式变压器、数控机床、断路器、新能源汽车充电桩、配电开关控制设备生产、加工、销售；
3ac2ea0f88a6cc0f5b9d2c31de06fc49,武汉苏泊尔卫浴有限公司,存续,暂无官网信息,武汉市江汉区新华下路243号2栋1楼102号,,"批发和零售业,批发业,纺织、服装及家庭用品批发,厨具卫具及日用杂品批发,",卫浴设备、智能家居及配件、装饰材料、五金交电批发兼零售；卫浴安装及维修；装饰工程设计及施工；会务服务
3acacd611ddd36e88cca8817e6b6d6a0,华创天元实业发展有限责任公司,存续,www.htpipes.com,河北省廊坊市经济技术开发区六号路6号,"传统行业,生产制造,材料类,管材管件,","制造业,非金属矿物制品业,砖瓦、石材等建筑材料制造,隔热和隔音材料制造,软件工具,智能控制系统,",钢骨架聚乙烯塑料复合管、钢带增强聚乙烯螺旋波纹管、多重增强钢塑复合压力管、钢丝网骨架塑料复合管、耐磨
3ad18efda7491755b169873a920b564c,长春三鼎变压器有限公司,存续,www.sanding.com,经济开发区宜宾路333号,,"制造业,招标采购,",生产、制造各种变压器、电抗器、互感器、高压开关；变压器配件及材料经销，输变电工程，电力设施承装、承修
3ae74079fb1fe9e13349349293b0c9bf,成都润成精密钣金制造有限公司,存续,暂无官网信息,成都市温江区成都海峡两岸科技产业开发园蓉台大道南段99号,,"制造业,金属制品业,铸造及其他金属制品制造,其他未列明金属制品制造,",电子、电气、医疗、通讯配套设备的钣金加工(依法须经批准的项目，经相关部门批准后方可开展经营活动)。
3af1d82fb250f24afb42edc8cfffa4a0,湖北京冶重工装备科技有限公司,存续,暂无官网信息,沙洋县经济开发区工业六路与工业七路交汇处西,,"制造业,通用设备制造业,金属加工机械制造,金属切削机床制造,重工业,",金属切削机床锻压设备、铸件、锻件、金属结构件及桥梁构件、风力发电机轴承及配件的研发、生产及销售；机械
3af3b6b61baa97d31558e5b5013bdd77,自贡第一高中压阀门有限公司,存续,www.gvalve.com,自贡市沿滩工业集中区A1—06,,"制造业,通用设备制造业,泵、阀门、压缩机及类似机械制造,阀门和旋塞制造,",制造、销售：高、中、低压阀门、管件、紧固件、化工设备、金属密封件、石油钻采专用设备；自营出口及所需原
3af95b5600fac0a4792e66ca847c860e,福建罗源闽光钢铁有限责任公司,存续,暂无官网信息,福建省罗源县罗源湾开发区金港工业区1区,"建筑业,机械制造,传统行业,","制造业,金属制品业,建筑、安全用金属制品制造,建筑、家具用金属配件制造,",一般项目：钢、铁冶炼；黑色金属铸造；钢压延加工；铁合金冶炼；炼焦；石灰和石膏制造；金属废料和碎屑加工
3afea118c85f40db78aacd8ab424e777,北京维泰安全防范设备有限公司,存续,暂无官网信息,北京市房山区篱笆园南路10号院9号楼7层703,,"批发和零售业,批发业,机械设备、五金产品及电子产品批发,五金产品批发,",暂无经营范围
3b11de7173da65294525d4a4abdce6ee,秦皇岛同力达环保能源股份有限公司,存续,www.tldjt.com,秦皇岛市经济技术开发区金山北路8号,"环保设备,环保,非TMT,水处理设备,技术研发,","制造业,专用设备制造业,环保、邮政、社会公共服务及其他专用设备制造,环境保护专用设备制造,环保能源,",给水设备、污水处理设备、中水回用装置、海水淡化处理设备、环境保护专用设备的技术开发、设计、制造、销售
3b1cc0824928d65029045651a6a3e842,哈尔滨市东方明珠保安服务有限责任公司,存续,暂无官网信息,哈尔滨市南岗区哈平路132号A栋102室,,"租赁和商务服务业,商务服务业,其他商务服务业,其他未列明商务服务业,",保安服务许可：门卫、巡逻、守护、随身护卫、安全检查；劳务派遣（劳务派遣经营许可证有效期至2022年1
3b257b29261a9a8ce56a9037971de691,中国外运股份有限公司,存续,www.sinotrans.com,北京市海淀区西直门北大街甲43号,"物流,物流运输,供应链,快递,","交通运输、仓储和邮政业,多式联运和运输代理业,运输代理业,货物运输代理,冷链,数据采集,电商大数据,",暂无经营范围
3b26d5df5dd1e1dfcecc3dd040612f46,海南中南标质量科学研究院有限公司,存续,www.znb-ac.org,海南省三亚市吉阳区学院路三亚学院三期书新5号楼,,"科学研究和技术服务业,专业技术服务业,",质量检验监测；机电设备与科学仪器研究、软件开发、成果转化生产、销售；监控系统建设与实验室安装工程、环
3b2eb1cecdb0a790f64beb54ae0bdbbf,大连鸿泽泵业有限公司,存续,www.hongzepumps.com,辽宁省大连市甘井子区营辉路12号,,"制造业,通用设备制造业,泵、阀门、压缩机及类似机械制造,泵及真空设备制造,",工业泵的设计、制造及相关技术咨询服务；货物、技术进出口（法律、法规禁止的项目除外；法律、法规限制的项
3b507ca5f4bef99add4d6b7b41f3e2d5,沈阳宇时检测设备有限公司,存续,www.sy-ndt.com,沈阳市沈北新区道义经济开发区沈北路9号,,"制造业,仪器仪表制造业,通用仪器仪表制造,工业自动控制系统装置制造,",检测仪器、设备及配件制造、修理；机械设备配件、X射线管、X射线附属设备及部件生产、销售；射线防护屏蔽
3b51b3400b9b8245d641fe3272a4de04,天津罗升企业有限公司,存续,www.acepillar.com.cn,天津自贸试验区(空港经济区)西十道3号,"轴承、齿轮和传动部件,伺服驱动器,专用设备,控制设备,生产制造,通用设备,传动装置,","批发和零售业,批发业,机械设备、五金产品及电子产品批发,五金产品批发,工业自动化,伺服系统,工业机器",机械传动与控制产品、配电盘及其相关产品的生产制造、销售、维修及技术服务；机械设备、机电产品的批发、零
3b5e15e819db6c16236a628f96068961,北京汉锦电子自动化系统有限公司,存续,www.utitech.com.cn,北京市延庆区经济技术开发区,"电力设备,自动化设备,电气机械和器材,专用设备,生产制造,电力设备及其自动化,","制造业,计算机、通信和其他电子设备制造业,其他电子设备制造,数据采集,电气行业,软件工具,工业自动化",暂无经营范围
3b71782c063676ff9edfec74791e82ed,民生物流四川有限公司,存续,暂无官网信息,四川省成都经济技术开发区南四路323号,,"租赁和商务服务业,商务服务业,其他商务服务业,其他未列明商务服务业,物流仓储,",承办海运、陆运、空运进出口货物的国际运输代理业务；内贸运输代理服务；产品零部件包装、分装；物流的策划
3b73b5a7abc4fc6d664948d344178543,新乡市强力振动机械有限公司,存续,www.qlzdjx.com,新乡市东明大道中段,,"制造业,其他制造业,其他未列明制造业,",筛板、振动机械制造、化工产品（不含危险品）、橡胶、塑料、金属材料批发、零售；矿山专用机械设备、输送机
3b8e456faa13fa61b330b2b2cb0085e6,苏州艾克波浪能技术有限公司,存续,www.sewpt.com,江苏省常熟高新技术产业开发区东南大道68号4幢,"可再生能源,电力,能源电力,新能源,绿色新能源发电,能源技术,","科学研究和技术服务业,专业技术服务业,工业与专业设计及其他专业技术服务,",从事波浪能的技术服务，波浪能的设备安装及相关技术维护。（依法须经批准的项目，经相关部门批准后方可开展
3bc67a1c6754b33ef9c88b40b5f3f780,成都术有云视觉科技有限公司,存续,暂无官网信息,成都高新区西芯大道30号1栋1层6室,,"科学研究和技术服务业,专业技术服务业,工业与专业设计及其他专业技术服务,其他未列明专业技术服务业,",电子测量仪器的研发、销售、生产、制造、安装、维修；机电设备（不含特种设备）的研发、销售、生产、制造、
3bc6862b2d9e2223c8cd38c77afc0f30,北京桑德环境工程有限公司,存续,www.soundglobal.cn,北京市海淀区北下关街道皂君庙甲7号,,"水利、环境和公共设施管理业,生态保护和环境治理业,环境治理业,水污染治理,",污水处理（限分支机构经营）；研究、开发水处理技术；提供技术咨询、技术服务；销售自行开发的产品、机械设
3bc761a897e3dc6238dab61f9dbae8ad,北京三宝兴业视觉技术有限公司,存续,www.mvlz.com,北京市海淀区永泰庄北路1号天地邻枫5号楼2层205,"企业通用服务,机器视觉,品牌代理,行业解决方案,企业服务,人工智能,品牌服务,","科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,招标采购,软件工具,",技术开发、技术咨询、技术服务、技术转让；销售电子产品、计算机、软件及辅助设备、通讯设备、机械设备。（
3bcd684c89c29f806c42aba5270889a8,北京普利斯特科技有限公司,存续,www.chinaprecede.com,北京市海淀区大钟寺13号院1号楼8层8B7,"仪器仪表,电力设备,电力系统及相关设备,电气机械和器材,生产制造,","科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,招标采购,电气行业,电气工程,工业自",技术开发、技术服务、技术咨询；工程勘察设计；工程项目管理；专业承包；机械设备租赁（不含汽车租赁）；承
3be7c3067f0700ed5ffae6cdc874e242,武汉格瑞拓机械有限公司,存续,www.greatall.com.cn,武汉市江夏区庙山邬树村幸福一路2号,"传统行业,生产制造,仪器设备,专用设备,设备制造,设备研发,","批发和零售业,零售业,货摊、无店铺及其他零售业,其他未列明零售业,",鼓风机、压缩机、环保动力及其附属设备、零配件的设计、制造、销售、服务及进出口业务(国家禁止经营的商品
3c06ce114281c11efd6dba2cdeab722b,翊亨流体控制（上海）有限公司,存续,www.ideal-valve.net,上海市奉贤区四团镇四平公路1889号2幢236室,"生产制造,通用设备,泵、阀门、压缩机及类似机械,","批发和零售业,批发业,机械设备、五金产品及电子产品批发,其他机械设备及电子产品批发,",暂无经营范围
3c0e196e9053c4ee0a4d3887ac5f4a5f,常州思源电力设备有限公司,存续,www.czsydl.cn,常州市新北区薛家镇玉龙中路68号,,"制造业,电气机械和器材制造业,输配电及控制设备制造,电力设备,招标采购,",暂无经营范围
3c17253a9c5b8dcc598ddfa9bacd9522,上海北四特自动化科技有限公司,存续,www.52751111.com,嘉定区金沙江路3131号1幢1层1013室,"生产制造,通用设备,泵、阀门、压缩机及类似机械,","批发和零售业,批发业,机械设备、五金产品及电子产品批发,其他机械设备及电子产品批发,",暂无经营范围
3c62cb94294d44426517b0687503b02d,深圳市沃尔核材股份有限公司,存续,https://woer.1688.com/?spm=a261y.7663282.0.0.5cbc7,深圳市坪山区龙田街道兰景北路沃尔工业园,"传统行业,","制造业,化学原料和化学制品制造业,合成材料制造,其他合成材料制造,电气工程,",一般经营项目是：化工产品，电子元器件的购销，高压电器设备，铜铝连接管，电池隔膜，热敏电阻（PTC产品
3c6a5c56f9cc4c1b947bff01afd458d5,乌鲁木齐天卓商贸有限公司,存续,www.xjzm123.com,新疆乌鲁木齐市沙依巴克区克拉玛依西街712号府城花苑A栋7层1单元703室,,"批发和零售业,零售业,综合零售,其他综合零售,",销售：建筑材料，五金交电，化工产品，机电设备，电子产品，文化用品，办公用品，金属制品，塑料制品，橡胶
3c8074ada42eb106fed45f7abd3a7f06,江苏九水环保科技有限公司,存续,暂无官网信息,无锡市新吴区天安智慧城2-906,"压力容器,生产制造,通用设备,泵、阀门、压缩机及类似机械,","制造业,专用设备制造业,",环保设备及仪器、给排水设备、水处理设备、机械设备及配件、化工设备及配件的技术开发、技术咨询、技术服务
3c807b77affba46bdaf2b97ac2f3b334,江西昌泰信息技术有限公司,存续,www.jxchangtai.cn,南昌市青山湖区湖坊镇石泉村自然村39号02室,,"信息传输、软件和信息技术服务业,软件和信息技术服务业,其他信息技术服务业,其他未列明信息技术服务业,",计算机系统集成；技术开发、转让、咨询服务；数据处理；楼宇智能化工程；网络工程。（依法须经批准的项目，
3c8b09f100f01b69abe91e44b6e3b646,安徽鑫海环保新材料股份有限公司,存续,www.ahxhxc.com,安徽省马鞍山市经济技术开发区湖西南路155号,"传统行业,耐火材料,","批发和零售业,批发业,矿产品、建材及化工产品批发,建材批发,",生产、销售耐火材料、转炉档渣用设备及配套耐火材料制品、脱硫喷枪、KR搅拌器、炼钢用包芯线合金材料、喂
3c8c7c57719357e90847593da75654d8,中国平安财产保险股份有限公司,存续,property.pingan.com,深圳市福田区益田路5033号平安金融中心12、13、38、39、40层,"保险,金融,汽车保险,汽车交通,平安车险,汽车金融,场景化保险,汽车后市场,汽车交通支撑服务,","金融业,保险业,财产保险,网络安全,机器人,渔业,医疗机器人,数据处理,农业大数据,风控机构,无人机",一般经营项目是：，许可经营项目是：承保人民币和外币的各种财产保险业务，包括财产损失保险、责任保险、信
3c8de3e954e4273cf24c1d77b065d9b6,黑龙江创能新能源科技开发有限公司,存续,www.hljchn.com,哈尔滨市道里区哈药路180号,"清洁能源,能源电力,新能源,","科学研究和技术服务业,科技推广和应用服务业,技术推广服务,节能技术推广服务,新能源,清洁能源,",新能源产品、设备的研究与销售；新能源产业模式的研究与推广；复合饲料研发与销售；水处理产品及设备销售；
3cb2f8c37b9bef681bddd0da00079966,公主岭市大地工程机械设备租赁有限公司,存续,暂无官网信息,公主岭市苇子沟乡长青村三屯,,"租赁和商务服务业,租赁业,机械设备,",建筑工程机械与设备租赁；道路普通货物运输；汽车租赁；垃圾清理服务（依法须经批准的项目，经相关部门批准
3cb40f234ec8129e2f79fef0a51236dc,盘锦建硕管业有限公司,存续,www.pipecn.com,盘锦石油高新技术产业园,"管材管件,材料类,生产制造,","制造业,橡胶和塑料制品业,塑料制品业,",暂无经营范围
3cba3e003dc0e8de3191ac345303b1a7,北京沧海联合钢铁有限公司,存续,www.bjchlh.com,北京市昌平区沙河镇沙阳路9号第10号房,,"批发和零售业,批发业,矿产品、建材及化工产品批发,金属及金属矿批发,",销售金属材料、计算机、软件及辅助设备、电子产品、机械设备、通讯设备、仪器仪表、文化用品、五金交电、建
3cd42f0ef773cf76bad5211fb9ad032a,上海超希实业有限公司,存续,www.shcxsy360.com,上海市闵行区新镇路1509弄3号302-A69室,,"科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,",暂无经营范围
3cd4fe946ab2554a60b249d38b4b6edb,河北中瑞电力设备有限公司,存续,www.hbzrdl.com,河北沧州市任丘市惠伯口工业区,,"制造业,仪器仪表制造业,专用仪器仪表制造,电子测量仪器制造,招标采购,电力设备,电气行业,电气设备,",生产销售：配电网自动化系统设备、变电站自动化系统设备、发电站自动化系统设备、电网调度自动化系统设备、
3cd9e68f7db848f05fe3747448f30d49,江苏中信博新能源科技股份有限公司,存续,www.arctechsolar.cn,昆山市陆家镇华阳路190号,"零部件制造,太阳能,新能源,非TMT,能源矿产,太阳能产品,","科学研究和技术服务业,专业技术服务业,工业与专业设计及其他专业技术服务,其他未列明专业技术服务业,太",新能源材料、新能源产品研发及销售；太阳能发电系统相关产品的设计、研发、销售、安装、调试及维护；太阳能
3cdf5171ef6989f7fcd1ae58bd0d8f79,电力规划总院有限公司,存续,www.eppei.com,北京市西城区安德路65号,,"科学研究和技术服务业,专业技术服务业,工程技术与设计服务,工程勘察活动,清洁能源,",能源及电力发展战略、产业政策、发展规划、新技术等方面的研究；工程项目的评审、评估、咨询、后评价及设计
3ce7fff4b62515f93c9e34d8a71a26c2,太极计算机股份有限公司,存续,www.taiji.com.cn,北京市海淀区北四环中路211号,"企业服务,传统企业服务,IT基础设施,解决方案,外包,企业信息化,行业解决方案,咨询服务,智慧城市,","租赁和商务服务业,医疗器械,养老服务,医疗大数据,网络安全,远程医疗,人脸识别,行业解决方案,中医,",电子计算机及外部设备、集成电路、软件及通信设备化技术开发、设计、制造、销售、维护；承接计算机网络及应
3cee05d2aa3f22ea835521e0aadc9f14,新疆北新路桥集团股份有限公司,存续,bxlq.com,新疆乌鲁木齐高新技术产业开发区高新街217号盈科广场A座16-17层,"工具类,","建筑业,土木工程建筑业,铁路、道路、隧道和桥梁工程建筑,铁路工程建筑,",暂无经营范围
3cf8b5a435f91246a56fcd01f9e63e95,北京太比雅科技股份有限公司,存续,www.hydro-soft.cn,北京市丰台区南四环西路186号一区1号楼-4至7层01内6层84室(门牌号),"企业服务,IT服务,云服务,咨询服务,大数据,物联网,","科学研究和技术服务业,科技推广和应用服务业,其他科技推广服务业,",暂无经营范围
3cfd51bd68621e6d6ae4cf3ff7222b48,山西中辐核仪器有限责任公司,存续,www.cirnic.com,山西综改示范区太原学府园区长治路420号,"专用设备,生产制造,检测设备,","制造业,金属制品、机械和设备修理业,仪器仪表修理,咨询服务,",暂无经营范围
3cfe58569600c0d492ae234054ca39ef,郑州康金瑞健康产业有限公司,存续,www.zzkjr.com,郑州高新技术产业开发区龙柏里8号,"药品生产,医药及保健品生产,灌洗、吸引和给药器械,医疗健康,医药销售,医药服务,医疗器械销售,医疗器","科学研究和技术服务业,研究和试验发展,医学研究和试验发展,医疗设备,生物医药,医疗器械,",生产及销售：健康用品（贴剂、膏剂、粉剂、外用液体）、第二类医疗器械：6864医用卫生材料及敷料、68
3d038fa5dc64426e86d88e90c8db2a92,成都蜀冶新材料有限责任公司,存续,www.shuyecn.com,成都市新都区工业开发区东区,,"制造业,非金属矿物制品业,耐火材料制品制造,耐火陶瓷制品及其他耐火材料制造,",开发、生产、销售：《蜀冶》牌高技术特种耐火材料及制品、高温陶瓷制品、高温工业炉料、保温绝热材料、热工
